Name, finalTime, numberOfAttempts
Sphere18, 2387.11, 1
Sphere3, 1137.3618, 1
Sphere15, 2837.1748, 3
Sphere8, 773.9634, 1
Sphere7, 737.0594, 1
Sphere4, 999.5201, 1
Sphere2, 1335.9548, 1
Sphere9, 1711.9523, 1
Sphere12, 2798.7824, 1
Sphere10, 5436.8298, 1
Sphere11, 998.9473, 1
Sphere1, 1349.48, 1
Sphere20, 774.8863, 1
Sphere5, 912.5443, 1
Sphere6, 6763.0039, 1
Sphere16, 5849.9081, 4
Sphere17, 2436.5467, 1
Sphere13, 962.0551, 1
Sphere19, 3162.1551, 1
Sphere14, 1886.837, 3
Sphere12, 949.7559, 1
Sphere2, 811.6331, 1
Sphere18, 5362.3875, 1
Sphere11, 1274.9921, 1
Sphere16, 4800.2285, 3
Sphere15, 886.838, 1
Sphere7, 687.734, 1
Sphere10, 1273.9267, 1
Sphere8, 1436.9602, 1
Sphere6, 837.0547, 1
Sphere14, 4675.0069, 3
Sphere20, 1862.069, 1
Sphere4, 687.3133, 1
Sphere3, 3836.7476, 1
Sphere13, 2387.0232, 2
Sphere9, 3974.3385, 2
Sphere5, 1736.2784, 1
Sphere17, 987.4742, 1
Sphere19, 2286.9093, 1
Sphere1, 3187.1734, 1
Sphere2, 2174.6012, 1
Sphere10, 723.8964, 1
Sphere14, 1224.4504, 1
Sphere7, 673.2946, 1
Sphere15, 962.4531, 1
Sphere4, 1561.9183, 1
Sphere18, 2999.2772, 2
Sphere1, 2012.3085, 1
Sphere12, 912.228, 1
Sphere16, 1687.2564, 2
Total, 104152.5285, 65
