Name, finalTime, numberOfAttempts
Sphere18, 4536.9953, 1
Sphere3, 674.495, 1
Sphere15, 2675.004, 1
Sphere8, 961.4458, 1
Sphere7, 724.9723, 1
Sphere4, 1598.7789, 1
Sphere2, 1161.9222, 1
Sphere9, 1036.5298, 1
Sphere12, 661.1915, 1
Sphere10, 549.0469, 1
Sphere11, 1924.4131, 1
Sphere1, 936.0631, 1
Sphere20, 723.9271, 1
Sphere5, 811.9957, 1
Sphere6, 599.617, 1
Sphere16, 924.4013, 1
Sphere17, 937.0025, 1
Sphere13, 1849.4596, 1
Sphere19, 2636.8131, 1
Sphere14, 810.853, 1
Sphere12, 824.2367, 1
Sphere2, 1462.0106, 1
Sphere18, 2662.2289, 1
Sphere11, 1599.7426, 1
Sphere16, 2462.5954, 2
Sphere15, 897.4544, 1
Sphere7, 786.8958, 1
Sphere10, 1161.7756, 1
Sphere8, 1149.9849, 1
Sphere6, 849.3695, 1
Sphere14, 624.0604, 1
Sphere20, 1474.1332, 1
Sphere4, 775.4262, 1
Sphere3, 799.8033, 1
Sphere13, 1512.487, 1
Sphere9, 949.3252, 1
Sphere5, 736.6486, 1
Sphere17, 611.685, 1
Sphere19, 2323.9544, 1
Sphere1, 936.919, 1
Sphere2, 1412.1278, 2
Sphere10, 1349.7892, 2
Sphere14, 1274.3022, 1
Sphere7, 661.4676, 1
Sphere15, 599.5845, 1
Sphere4, 1012.0763, 1
Sphere18, 4211.3246, 1
Sphere1, 949.5861, 1
Sphere12, 737.3112, 1
Sphere16, 1687.1478, 1
Total, 65264.0764, 53
