Name, finalTime, numberOfAttempts
Sphere12, 2074.2564, 1
Sphere10, 2324.6248, 1
Sphere16, 2461.7609, 1
Sphere4, 2574.0164, 1
Sphere7, 2924.7088, 2
Sphere17, 3599.9317, 1
Sphere13, 4412.8704, 1
Sphere1, 2087.4705, 1
Sphere19, 2162.5288, 1
Sphere18, 2549.2352, 1
Sphere14, 2786.8269, 1
Sphere3, 2674.4808, 1
Sphere5, 6524.1145, 1
Sphere20, 4623.8692, 1
Sphere6, 5086.8292, 1
Sphere11, 1925.4092, 1
Sphere9, 1687.3624, 1
Sphere8, 2236.706, 1
Sphere2, 3924.8778, 1
Sphere15, 2574.991, 1
Sphere3, 5711.9496, 1
Sphere19, 2374.2653, 1
Sphere16, 2312.5909, 1
Sphere7, 1899.4248, 1
Sphere9, 2536.5005, 1
Sphere18, 2636.9587, 1
Sphere13, 2036.8469, 1
Sphere1, 2899.745, 1
Sphere6, 2874.956, 2
Sphere5, 2999.7161, 1
Sphere20, 4574.7332, 1
Sphere8, 2349.1081, 1
Sphere17, 3949.768, 1
Sphere15, 2087.8378, 1
Sphere2, 3062.6711, 1
Sphere12, 2224.9407, 7
Sphere4, 5975.3737, 2
Sphere14, 4387.0959, 2
Sphere11, 2636.4909, 1
Sphere10, 3137.2046, 1
Sphere6, 3311.8503, 2
Sphere4, 2196.8793, 1
Sphere8, 2599.2343, 1
Sphere14, 4699.6531, 1
Sphere17, 4387.4703, 1
Sphere1, 2199.2193, 1
Sphere9, 2524.2082, 2
Sphere11, 2036.0359, 1
Sphere12, 1899.5916, 1
Sphere16, 4975.136, 2
Total, 154741.1266, 63
