Name, finalTime, numberOfAttempts
Sphere12, 535.5674, 1
Sphere11, 2925.8698, 2
Sphere4, 637.4878, 1
Sphere15, 774.7875, 1
Sphere8, 1674.9386, 2
Sphere1, 1961.9735, 1
Sphere3, 774.748, 1
Sphere14, 1011.3408, 1
Sphere16, 3361.9934, 2
Sphere9, 1099.283, 1
Sphere17, 948.5195, 1
Sphere7, 874.6108, 1
Sphere19, 700.1865, 1
Sphere6, 862.3645, 1
Sphere13, 2424.95, 2
Sphere20, 1574.961, 1
Sphere2, 837.1882, 1
Sphere10, 862.298, 1
Sphere5, 1236.7786, 1
Sphere18, 724.3597, 1
Sphere10, 1512.1273, 1
Sphere17, 1423.6248, 1
Sphere9, 762.187, 1
Sphere4, 1236.8654, 1
Sphere7, 1299.1712, 1
Sphere18, 760.1, 1
Sphere3, 1437.5639, 1
Sphere11, 798.555, 1
Sphere20, 749.2852, 1
Sphere15, 674.2697, 1
Sphere12, 2474.8857, 2
Sphere5, 2024.4191, 2
Sphere13, 1274.286, 1
Sphere14, 1199.4997, 1
Sphere6, 700.0763, 1
Sphere1, 3412.5879, 3
Sphere19, 2086.8232, 1
Sphere8, 961.4755, 1
Sphere16, 1675.2899, 1
Sphere2, 800.3446, 1
Sphere1, 647.8277, 1
Sphere12, 724.7701, 1
Sphere5, 1524.3919, 1
Sphere14, 724.289, 1
Sphere9, 974.5839, 1
Sphere10, 912.3341, 1
Sphere8, 1937.0391, 1
Sphere17, 711.8536, 1
Sphere7, 925.0197, 1
Sphere3, 1987.5689, 1
Total, 64163.2971, 58
