Name, finalTime, numberOfAttempts
Sphere12, 1274.2842, 1
Sphere11, 4912.1921, 1
Sphere4, 1487.3226, 1
Sphere15, 1212.6615, 1
Sphere8, 1050.0253, 1
Sphere1, 924.7175, 1
Sphere3, 1175.2024, 1
Sphere14, 1112.1662, 1
Sphere16, 1349.2187, 1
Sphere9, 3275.1865, 3
Sphere17, 1724.2858, 1
Sphere7, 2687.7486, 1
Sphere19, 961.7083, 1
Sphere6, 2261.5913, 1
Sphere13, 4823.9374, 1
Sphere20, 2974.4583, 1
Sphere2, 1423.6379, 1
Sphere10, 1136.6245, 1
Sphere5, 2299.0171, 1
Sphere18, 1699.9764, 1
Sphere10, 1549.6703, 1
Sphere17, 1511.4442, 1
Sphere9, 2136.8338, 2
Sphere4, 1324.5625, 1
Sphere7, 1262.117, 1
Sphere18, 1024.5913, 1
Sphere3, 1174.0376, 1
Sphere11, 1198.8163, 1
Sphere20, 1236.6952, 1
Sphere15, 1036.9872, 1
Sphere12, 1199.7442, 1
Sphere5, 1149.8159, 1
Sphere13, 1398.8542, 1
Sphere14, 2186.734, 1
Sphere6, 987.0994, 1
Sphere1, 1262.629, 1
Sphere19, 1099.7759, 1
Sphere8, 1174.5772, 1
Sphere16, 961.7748, 1
Sphere2, 1086.1883, 1
Sphere1, 1111.639, 1
Sphere12, 1099.8865, 1
Sphere5, 1699.9824, 1
Sphere14, 1074.0364, 1
Sphere9, 1461.5551, 1
Sphere10, 2236.8078, 2
Sphere8, 1036.3193, 1
Sphere17, 1037.4727, 1
Sphere7, 1248.8816, 1
Sphere3, 1112.2104, 1
Total, 78877.5031, 54
