Name, finalTime, numberOfAttempts
Sphere12, 1925.0568, 1
Sphere10, 1712.4168, 1
Sphere16, 1474.4148, 1
Sphere4, 1337.8673, 1
Sphere7, 1799.2452, 1
Sphere17, 1737.4145, 1
Sphere13, 1598.5763, 1
Sphere1, 2124.885, 1
Sphere19, 2224.1134, 1
Sphere18, 1599.0379, 1
Sphere14, 1748.6054, 1
Sphere3, 1361.9352, 1
Sphere5, 3925.4827, 1
Sphere20, 1749.7266, 1
Sphere6, 1537.3095, 1
Sphere11, 1474.3608, 1
Sphere9, 1137.0023, 1
Sphere8, 1711.7349, 1
Sphere2, 2225.7802, 1
Sphere15, 1449.9404, 1
Sphere3, 1437.3981, 1
Sphere19, 1300.2636, 1
Sphere16, 1299.8223, 1
Sphere7, 1462.4015, 1
Sphere9, 1474.6049, 1
Sphere18, 1324.1546, 1
Sphere13, 1912.9465, 1
Sphere1, 1112.3937, 1
Sphere6, 1499.9957, 1
Sphere5, 1237.6839, 1
Sphere20, 3349.5958, 1
Sphere8, 1899.0514, 1
Sphere17, 1386.713, 1
Sphere15, 1696.3123, 1
Sphere2, 3224.8257, 1
Sphere12, 2237.7779, 1
Sphere4, 1837.8202, 1
Sphere14, 1986.3171, 1
Sphere11, 1349.2406, 1
Sphere10, 1624.2193, 1
Sphere6, 2362.7254, 1
Sphere4, 1623.8158, 1
Sphere8, 1987.1172, 1
Sphere14, 5187.6198, 2
Sphere17, 2087.6545, 1
Sphere1, 1662.0716, 1
Sphere9, 1711.2926, 1
Sphere11, 1149.5958, 1
Sphere12, 1024.9193, 1
Sphere16, 3249.7297, 1
Total, 92576.9688, 51
