Name, finalTime, numberOfAttempts
Sphere12, 785.5958, 1
Sphere11, 4212.0633, 2
Sphere4, 2424.5573, 1
Sphere15, 1836.9075, 1
Sphere8, 1612.4548, 1
Sphere1, 1037.0595, 1
Sphere3, 1699.2965, 1
Sphere14, 1436.564, 1
Sphere16, 1112.0839, 1
Sphere9, 3974.7953, 2
Sphere17, 1511.9419, 1
Sphere7, 1586.7471, 1
Sphere19, 1237.0979, 1
Sphere6, 1275.09, 1
Sphere13, 1186.8244, 1
Sphere20, 3011.8687, 1
Sphere2, 1348.9242, 1
Sphere10, 1361.3587, 1
Sphere5, 1499.6518, 1
Sphere18, 1362.2966, 1
Sphere10, 1625.1806, 1
Sphere17, 1375.3253, 1
Sphere9, 1361.8366, 1
Sphere4, 1587.2593, 1
Sphere7, 3725.0509, 2
Sphere18, 1300.3459, 1
Sphere3, 2174.221, 2
Sphere11, 2799.2458, 1
Sphere20, 1736.2135, 1
Sphere15, 1824.4312, 1
Sphere12, 1261.3544, 1
Sphere5, 1498.7607, 1
Sphere13, 1523.9421, 1
Sphere14, 1311.7513, 1
Sphere6, 1111.4746, 1
Sphere1, 1036.4619, 1
Sphere19, 1174.3047, 1
Sphere8, 1212.7551, 1
Sphere16, 1024.1315, 1
Sphere2, 1024.4346, 1
Sphere1, 974.2007, 1
Sphere12, 1099.6745, 1
Sphere5, 1387.0786, 1
Sphere14, 1025.4754, 1
Sphere9, 1275.0894, 1
Sphere10, 1061.7278, 1
Sphere8, 2248.9218, 2
Sphere17, 1600.5259, 1
Sphere7, 10774.6893, 4
Sphere3, 1537.3943, 1
Total, 90213.4208, 58
Name, finalTime, numberOfAttempts
