Name, finalTime, numberOfAttempts
Sphere18, 2936.4366, 1
Sphere3, 2061.7248, 1
Sphere15, 9888.2562, 2
Sphere8, 4512.3339, 1
Sphere7, 1925.1399, 1
Sphere4, 2250.4341, 1
Sphere2, 3524.7645, 1
Sphere9, 1748.9317, 1
Sphere12, 2074.0882, 1
Sphere10, 1936.9043, 1
Sphere11, 2712.7429, 1
Sphere1, 3362.1762, 1
Sphere20, 1574.6861, 1
Sphere5, 1723.9599, 1
Sphere6, 1249.1529, 1
Sphere16, 2786.4967, 1
Sphere17, 2374.0011, 1
Sphere13, 1986.5342, 1
Sphere19, 5136.7127, 2
Sphere14, 3012.3556, 1
Sphere12, 1674.6068, 1
Sphere2, 1662.26, 1
Sphere18, 2849.6519, 1
Sphere11, 4037.1396, 1
Sphere16, 2736.4259, 1
Sphere15, 3399.7303, 1
Sphere7, 2249.3976, 1
Sphere10, 999.2866, 1
Sphere8, 3398.5036, 1
Sphere6, 3861.7975, 2
Sphere14, 4087.1254, 1
Sphere20, 1324.5137, 1
Sphere4, 9687.3285, 2
Sphere3, 3174.2849, 1
Sphere13, 2574.2944, 1
Sphere9, 1274.561, 1
Sphere5, 1412.2257, 1
Sphere17, 1649.7615, 1
Sphere19, 4174.8396, 1
Sphere1, 3887.318, 1
Sphere2, 2562.1697, 1
Sphere10, 1511.5287, 1
Sphere14, 3837.4961, 1
Sphere7, 1486.7637, 1
Sphere15, 1774.653, 1
Sphere4, 3024.2656, 1
Sphere18, 8950.1181, 5
Sphere1, 1850.3946, 1
Sphere12, 2161.5491, 2
Sphere16, 2774.5084, 1
Total, 148853.2795, 59
Name, finalTime, numberOfAttempts
