Name, finalTime, numberOfAttempts
Sphere12, 849.7553, 1
Sphere11, 1325.1434, 1
Sphere4, 1387.638, 1
Sphere15, 2749.8429, 1
Sphere8, 986.1234, 1
Sphere1, 1374.4608, 1
Sphere3, 949.53, 1
Sphere14, 2250.193, 1
Sphere16, 3061.9676, 1
Sphere9, 1387.4345, 1
Sphere17, 900.005, 1
Sphere7, 1774.6286, 1
Sphere19, 1586.9192, 1
Sphere6, 874.7273, 1
Sphere13, 599.3973, 1
Sphere20, 2074.0801, 2
Sphere2, 961.4069, 1
Sphere10, 1149.1809, 1
Sphere5, 2073.9478, 1
Sphere18, 1949.6071, 1
Sphere10, 2074.6176, 1
Sphere17, 1774.669, 1
Sphere9, 887.3177, 1
Sphere4, 1986.3595, 1
Sphere7, 2061.5997, 1
Sphere18, 911.3508, 1
Sphere3, 2399.3197, 1
Sphere11, 1461.039, 1
Sphere20, 974.418, 1
Sphere15, 961.651, 1
Sphere12, 1075.1234, 1
Sphere5, 1475.2048, 1
Sphere13, 2437.0889, 2
Sphere14, 1762.2514, 1
Sphere6, 937.7735, 1
Sphere1, 799.4239, 1
Sphere19, 1436.0825, 1
Sphere8, 1099.3927, 1
Sphere16, 3087.8538, 1
Sphere2, 874.6952, 1
Sphere1, 961.6916, 1
Sphere12, 823.8323, 1
Sphere5, 1961.2694, 1
Sphere14, 1023.6983, 1
Sphere9, 1012.5794, 1
Sphere10, 1299.6006, 1
Sphere8, 1774.7947, 1
Sphere17, 836.3742, 1
Sphere7, 1349.4672, 1
Sphere3, 1336.912, 1
Total, 73152.2544, 52
