Name, finalTime, numberOfAttempts
Sphere18, 5112.3187, 5
Sphere3, 1862.1771, 1
Sphere15, 5399.2853, 3
Sphere8, 2186.983, 1
Sphere7, 1162.5448, 1
Sphere4, 1123.9446, 1
Sphere2, 787.4446, 1
Sphere9, 761.869, 1
Sphere12, 1325.3217, 1
Sphere10, 861.7137, 1
Sphere11, 1086.6807, 1
Sphere1, 1011.6219, 1
Sphere20, 623.3043, 1
Sphere5, 986.9972, 1
Sphere6, 737.3419, 1
Sphere16, 2837.4431, 2
Sphere17, 811.8738, 1
Sphere13, 1561.519, 1
Sphere19, 5037.3884, 1
Sphere14, 1324.4109, 1
Sphere12, 948.7324, 1
Sphere2, 1374.7672, 1
Sphere18, 3224.5769, 2
Sphere11, 1648.9312, 1
Sphere16, 1174.4298, 1
Sphere15, 1098.9513, 1
Sphere7, 811.4413, 1
Sphere10, 1324.6974, 1
Sphere8, 1111.6153, 1
Sphere6, 861.6965, 1
Sphere14, 1186.1067, 1
Sphere20, 1487.1178, 1
Sphere4, 1486.9885, 1
Sphere3, 962.1971, 1
Sphere13, 1624.4847, 2
Sphere9, 949.5547, 1
Sphere5, 725.194, 1
Sphere17, 812.0242, 1
Sphere19, 1861.6477, 1
Sphere1, 786.2052, 1
Sphere2, 712.0058, 1
Sphere10, 785.8604, 1
Sphere14, 1662.4683, 1
Sphere7, 724.5273, 1
Sphere15, 849.619, 1
Sphere4, 1224.7928, 1
Sphere18, 4337.5972, 1
Sphere1, 987.7175, 1
Sphere12, 1225.0702, 1
Sphere16, 2099.477, 2
Total, 76701.6873, 60
