Name, finalTime, numberOfAttempts
Sphere18, 3298.6244, 1
Sphere3, 2637.5502, 1
Sphere15, 1998.7984, 1
Sphere8, 3037.3299, 1
Sphere7, 1648.9603, 1
Sphere4, 6050.1344, 1
Sphere2, 4037.9318, 1
Sphere9, 1962.3012, 1
Sphere12, 2137.0251, 1
Sphere10, 3011.7093, 1
Sphere11, 1762.2536, 1
Sphere1, 1524.7481, 1
Sphere20, 1561.8396, 1
Sphere5, 1449.2067, 1
Sphere6, 1211.4232, 1
Sphere16, 4262.0113, 1
Sphere17, 1248.6824, 1
Sphere13, 2637.1472, 1
Sphere19, 3798.7819, 1
Sphere14, 3736.8164, 1
Sphere12, 1698.8434, 1
Sphere2, 2311.7248, 1
Sphere18, 2100.3682, 1
Sphere11, 3149.8606, 1
Sphere16, 6637.0204, 1
Sphere15, 1899.5177, 1
Sphere7, 1386.9891, 1
Sphere10, 2174.8001, 1
Sphere8, 1350.2852, 1
Sphere6, 1137.1359, 1
Sphere14, 3249.8984, 1
Sphere20, 1349.0505, 1
Sphere4, 3811.8043, 1
Sphere3, 1086.7656, 1
Sphere13, 1937.0405, 1
Sphere9, 1949.5458, 1
Sphere5, 1186.9085, 1
Sphere17, 1324.4492, 1
Sphere19, 2498.889, 1
Sphere1, 1924.0814, 1
Sphere2, 1924.1563, 1
Sphere10, 1962.286, 1
Sphere14, 3899.8839, 1
Sphere7, 1136.9194, 1
Sphere15, 1737.3574, 1
Sphere4, 3774.6791, 1
Sphere18, 2787.2329, 1
Sphere1, 1974.3525, 1
Sphere12, 1661.2766, 1
Sphere16, 4487.2593, 1
Total, 122552.3702, 50
