Name, finalTime, numberOfAttempts
Sphere18, 2837.4016, 1
Sphere3, 2624.6599, 2
Sphere15, 3350.0279, 1
Sphere8, 7437.8968, 2
Sphere7, 1074.5654, 1
Sphere4, 4648.8748, 1
Sphere2, 2124.4269, 1
Sphere9, 1074.6569, 1
Sphere12, 1574.6652, 1
Sphere10, 2649.7422, 1
Sphere11, 1149.169, 1
Sphere1, 2162.2764, 1
Sphere20, 1061.5162, 1
Sphere5, 2261.3909, 1
Sphere6, 2599.181, 2
Sphere16, 4661.5649, 1
Sphere17, 1524.3885, 1
Sphere13, 2073.8957, 1
Sphere19, 2387.0093, 1
Sphere14, 3037.0949, 1
Sphere12, 1249.0501, 1
Sphere2, 2086.8663, 1
Sphere18, 1936.3032, 1
Sphere11, 1661.5675, 1
Sphere16, 3449.5098, 1
Sphere15, 2887.6482, 1
Sphere7, 1849.7102, 1
Sphere10, 2949.2937, 2
Sphere8, 5957.8998, 4
Sphere6, 1649.6644, 1
Sphere14, 12687.968, 4
Sphere20, 2050.2539, 1
Sphere4, 3900.0917, 1
Sphere3, 3887.0012, 2
Sphere13, 6099.0522, 2
Sphere9, 4074.7943, 2
Sphere5, 1262.3008, 1
Sphere17, 1300.0953, 1
Sphere19, 3162.3644, 1
Sphere1, 2674.3058, 2
Sphere2, 1950.1056, 2
Sphere10, 1674.212, 1
Sphere14, 4787.5667, 1
Sphere7, 1162.2986, 1
Sphere15, 3799.2811, 1
Sphere4, 3136.104, 1
Sphere18, 2548.9855, 1
Sphere1, 2649.401, 1
Sphere12, 1711.699, 1
Sphere16, 3012.411, 1
Total, 145554.0917, 65
Name, finalTime, numberOfAttempts
