Name, finalTime, numberOfAttempts
Sphere12, 1486.8765, 1
Sphere11, 5374.7704, 1
Sphere4, 4262.6612, 1
Sphere15, 2462.3897, 1
Sphere8, 3450.0204, 1
Sphere1, 1437.8749, 1
Sphere3, 1961.9145, 1
Sphere14, 7462.2414, 2
Sphere16, 1886.9736, 1
Sphere9, 3174.3953, 1
Sphere17, 2587.7943, 1
Sphere7, 1349.2654, 1
Sphere19, 6549.9454, 2
Sphere6, 1900.2657, 1
Sphere13, 1661.8264, 1
Sphere20, 3686.8867, 1
Sphere2, 1575.2534, 1
Sphere10, 1375.0061, 1
Sphere5, 1962.1776, 1
Sphere18, 3499.4453, 1
Sphere10, 2148.5742, 1
Sphere17, 1624.3227, 1
Sphere9, 2661.6066, 1
Sphere4, 3448.8024, 1
Sphere7, 1048.0502, 1
Sphere18, 12599.3571, 3
Sphere3, 1948.9384, 1
Sphere11, 3561.9304, 1
Sphere20, 1536.8206, 1
Sphere15, 1974.6821, 1
Sphere12, 1536.5321, 1
Sphere5, 3150.0673, 1
Sphere13, 3024.2212, 1
Sphere14, 1687.5257, 1
Sphere6, 1397.3221, 1
Sphere1, 1224.0549, 1
Sphere19, 4424.4415, 2
Sphere8, 1599.3696, 1
Sphere16, 1425.0489, 1
Sphere2, 2949.7206, 1
Sphere1, 1099.2286, 1
Sphere12, 1450.3969, 1
Sphere5, 2212.0491, 1
Sphere14, 1986.5337, 1
Sphere9, 1586.947, 1
Sphere10, 1825.4926, 1
Sphere8, 1473.4243, 1
Sphere17, 2924.0132, 1
Sphere7, 1661.4323, 1
Sphere3, 3962.1888, 1
Total, 134291.0399, 55
