Name, finalTime, numberOfAttempts
Sphere18, 5311.3474, 2
Sphere3, 2061.966, 1
Sphere15, 2073.7681, 1
Sphere8, 2474.4933, 1
Sphere7, 1862.2592, 1
Sphere4, 5174.1294, 2
Sphere2, 2374.5392, 1
Sphere9, 925.0881, 1
Sphere12, 1310.9095, 1
Sphere10, 2061.9362, 1
Sphere11, 5775.3504, 2
Sphere1, 2762.3041, 1
Sphere20, 1712.8718, 1
Sphere5, 1662.484, 1
Sphere6, 1449.4233, 1
Sphere16, 9074.1785, 2
Sphere17, 2274.3039, 1
Sphere13, 1899.2737, 1
Sphere19, 5612.8587, 1
Sphere14, 4912.5519, 1
Sphere12, 1712.5341, 1
Sphere2, 2523.8162, 1
Sphere18, 2436.899, 1
Sphere11, 8262.7437, 2
Sphere16, 4750.207, 2
Sphere15, 2112.493, 1
Sphere7, 1586.321, 1
Sphere10, 1687.6417, 1
Sphere8, 2562.8934, 1
Sphere6, 1912.3128, 1
Sphere14, 5437.3194, 1
Sphere20, 1261.8366, 1
Sphere4, 5524.5164, 1
Sphere3, 2212.3831, 1
Sphere13, 2062.4215, 1
Sphere9, 2312.2807, 1
Sphere5, 2225.3686, 1
Sphere17, 1725.1709, 1
Sphere19, 6774.7591, 2
Sphere1, 2136.7851, 1
Sphere2, 2149.913, 1
Sphere10, 1885.9803, 1
Sphere14, 3674.6359, 1
Sphere7, 1337.8809, 1
Sphere15, 1737.2224, 1
Sphere4, 7948.8655, 2
Sphere18, 2462.1234, 1
Sphere1, 1424.7121, 1
Sphere12, 1449.0691, 1
Sphere16, 3662.8893, 1
Total, 151740.9296, 58
