Name, finalTime, numberOfAttempts
Sphere19, 510.7621, 1
Sphere16, 774.1826, 1
Sphere13, 1149.3211, 2
Sphere15, 549.5767, 1
Sphere11, 686.7583, 1
Sphere12, 649.7749, 1
Sphere7, 849.8467, 1
Sphere18, 762.0171, 1
Sphere10, 987.3627, 2
Sphere8, 2899.5977, 5
Sphere3, 899.1382, 1
Sphere9, 786.477, 1
Sphere1, 1162.8456, 1
Sphere2, 699.1935, 1
Sphere4, 624.8626, 1
Sphere6, 835.9372, 2
Sphere17, 1261.5697, 2
Sphere20, 1786.5026, 3
Sphere14, 599.1847, 1
Sphere5, 1012.218, 2
Sphere17, 611.5744, 1
Sphere2, 1312.3757, 3
Sphere4, 673.9757, 1
Sphere11, 599.456, 1
Sphere18, 1174.0047, 2
Sphere1, 737.0554, 1
Sphere13, 712.5582, 1
Sphere14, 837.3911, 1
Sphere7, 962.7574, 2
Sphere15, 649.4342, 1
Sphere12, 1161.0296, 1
Sphere9, 862.2658, 1
Sphere6, 687.2314, 1
Sphere10, 1024.2927, 2
Sphere19, 962.2094, 1
Sphere8, 2461.9283, 3
Sphere3, 962.8238, 1
Sphere20, 1274.4772, 2
Sphere16, 636.4235, 1
Sphere5, 674.7145, 1
Sphere18, 674.7435, 1
Sphere13, 774.9463, 1
Sphere9, 862.6321, 1
Sphere1, 849.0662, 1
Sphere7, 1050.0643, 1
Sphere15, 836.9192, 1
Sphere16, 861.7121, 1
Sphere10, 873.9715, 1
Sphere14, 1050.0989, 1
Sphere2, 599.4564, 1
Total, 46925.5109, 69
