Name, finalTime, numberOfAttempts
Sphere12, 2261.8043, 1
Sphere10, 1874.4232, 1
Sphere16, 1337.2567, 1
Sphere4, 2500.0251, 1
Sphere7, 1549.7745, 1
Sphere17, 2050.0592, 1
Sphere13, 2986.8327, 1
Sphere1, 1999.8506, 1
Sphere19, 1625.4691, 1
Sphere18, 1599.5501, 1
Sphere14, 1561.8001, 1
Sphere3, 1825.1806, 1
Sphere5, 2999.8883, 1
Sphere20, 1262.313, 1
Sphere6, 1836.6984, 1
Sphere11, 1336.3705, 1
Sphere9, 1548.5722, 1
Sphere8, 4499.2283, 1
Sphere2, 3011.7537, 1
Sphere15, 1511.9827, 1
Sphere3, 2062.2616, 1
Sphere19, 1211.1957, 1
Sphere16, 1249.1052, 1
Sphere7, 1336.2675, 1
Sphere9, 1174.5933, 1
Sphere18, 1923.6221, 1
Sphere13, 3312.3229, 1
Sphere1, 1887.0278, 1
Sphere6, 1761.7112, 1
Sphere5, 2573.7285, 1
Sphere20, 1461.8167, 1
Sphere8, 1399.4179, 1
Sphere17, 1524.2736, 1
Sphere15, 1724.7449, 1
Sphere2, 2861.9502, 1
Sphere12, 1499.3678, 1
Sphere4, 2750.7081, 1
Sphere14, 1737.0339, 1
Sphere11, 1399.4352, 1
Sphere10, 1749.7634, 1
Sphere6, 2312.2137, 1
Sphere4, 1412.035, 1
Sphere8, 3449.4879, 1
Sphere14, 1835.5152, 1
Sphere17, 2049.5113, 1
Sphere1, 1312.0743, 1
Sphere9, 1049.6452, 1
Sphere11, 1600.2078, 1
Sphere12, 1599.6062, 1
Sphere16, 1287.2781, 1
Total, 95713.7277, 50
