Name, finalTime, numberOfAttempts
Sphere12, 848.8577, 1
Sphere11, 4249.4919, 1
Sphere4, 2099.2505, 1
Sphere15, 2073.8312, 1
Sphere8, 1674.3637, 1
Sphere1, 2587.8249, 1
Sphere3, 1024.5473, 1
Sphere14, 2486.9231, 2
Sphere16, 1786.9925, 1
Sphere9, 2549.6148, 1
Sphere17, 1337.7775, 1
Sphere7, 1249.0153, 1
Sphere19, 2524.5451, 1
Sphere6, 2124.2195, 2
Sphere13, 3311.5305, 1
Sphere20, 2750.3354, 1
Sphere2, 1861.809, 1
Sphere10, 1086.9163, 1
Sphere5, 1798.7421, 1
Sphere18, 1074.4158, 1
Sphere10, 2436.7037, 1
Sphere17, 1699.7246, 1
Sphere9, 1124.3335, 1
Sphere4, 1612.1171, 1
Sphere7, 1849.0137, 1
Sphere18, 1011.9103, 1
Sphere3, 1999.5341, 1
Sphere11, 2786.78, 2
Sphere20, 1249.5399, 1
Sphere15, 949.3408, 1
Sphere12, 999.9557, 1
Sphere5, 1787.739, 1
Sphere13, 2262.1208, 1
Sphere14, 1498.7655, 1
Sphere6, 1212.3461, 1
Sphere1, 2261.981, 1
Sphere19, 1186.9993, 1
Sphere8, 2174.5879, 1
Sphere16, 1399.7095, 1
Sphere2, 886.4746, 1
Sphere1, 736.3739, 1
Sphere12, 986.8881, 1
Sphere5, 2398.8286, 1
Sphere14, 799.0031, 1
Sphere9, 1273.6524, 1
Sphere10, 1561.4652, 1
Sphere8, 1762.0678, 1
Sphere17, 1548.7637, 1
Sphere7, 1149.1864, 1
Sphere3, 1599.3634, 1
Total, 86739.1373, 53
