Name, finalTime, numberOfAttempts
Sphere19, 561.2522, 1
Sphere16, 1287.718, 1
Sphere13, 2299.7694, 2
Sphere15, 1261.6963, 1
Sphere11, 1199.5606, 1
Sphere12, 1411.7054, 1
Sphere7, 1262.7913, 1
Sphere18, 1212.3546, 1
Sphere10, 1262.0852, 1
Sphere8, 1173.6827, 1
Sphere3, 1149.36, 1
Sphere9, 1223.6603, 1
Sphere1, 949.3765, 1
Sphere2, 2311.5089, 2
Sphere4, 1174.0806, 1
Sphere6, 1049.2222, 1
Sphere17, 2837.3357, 1
Sphere20, 1211.9276, 1
Sphere14, 1298.4671, 1
Sphere5, 1324.612, 1
Sphere17, 1299.3961, 1
Sphere2, 999.5657, 1
Sphere4, 1412.9474, 1
Sphere11, 1149.6276, 1
Sphere18, 1149.1424, 1
Sphere1, 1274.3693, 1
Sphere13, 1199.9976, 1
Sphere14, 1450.4892, 1
Sphere7, 1048.9704, 1
Sphere15, 1136.2796, 1
Sphere12, 1312.1124, 1
Sphere9, 1211.4744, 1
Sphere6, 973.5607, 1
Sphere10, 1086.8688, 1
Sphere19, 1461.482, 1
Sphere8, 1437.5222, 1
Sphere3, 1611.5998, 1
Sphere20, 1299.7846, 1
Sphere16, 1162.0738, 1
Sphere5, 2461.7545, 2
Sphere18, 1086.765, 1
Sphere13, 1249.5411, 1
Sphere9, 1223.5255, 1
Sphere1, 1261.9046, 1
Sphere7, 2624.6169, 2
Sphere15, 1074.6774, 1
Sphere16, 2199.5742, 2
Sphere10, 1561.9703, 1
Sphere14, 1600.3352, 1
Sphere2, 1000.7311, 1
Total, 68515.585, 55
Name, finalTime, numberOfAttempts
