Name, finalTime, numberOfAttempts
Sphere12, 3410.0233, 2
Sphere10, 1335.5521, 1
Sphere16, 1049.2101, 1
Sphere4, 1912.0397, 1
Sphere7, 1286.7914, 1
Sphere17, 16911.4819, 1
Sphere13, 23574.3776, 1
Sphere1, 2762.6315, 1
Sphere19, 1374.4904, 1
Sphere18, 1624.8351, 1
Sphere14, 6499.7344, 1
Sphere3, 2474.3191, 1
Sphere5, 3474.3394, 1
Sphere20, 1599.7216, 1
Sphere6, 7137.0382, 1
Sphere11, 5524.0178, 1
Sphere9, 1800.0868, 1
Sphere8, 2200.125, 1
Sphere2, 3425.0415, 1
Sphere15, 7087.096, 1
Sphere3, 1262.3094, 1
Sphere19, 2186.0004, 1
Sphere16, 1224.5998, 1
Sphere7, 1575.0453, 1
Sphere9, 1137.1641, 1
Sphere18, 1249.7746, 1
Sphere13, 6062.6841, 2
Sphere1, 1624.0097, 1
Sphere6, 3024.431, 2
Sphere5, 11137.6585, 1
Sphere20, 1524.443, 1
Sphere8, 3037.321, 1
Sphere17, 1362.2246, 1
Sphere15, 1686.6609, 1
Sphere2, 1324.5346, 1
Sphere12, 1175.7375, 1
Sphere4, 15236.6433, 1
Sphere14, 1486.8327, 1
Sphere11, 1525.3147, 1
Sphere10, 1124.429, 1
Sphere6, 6437.3197, 1
Sphere4, 3912.2797, 1
Sphere8, 1499.3668, 1
Sphere14, 2174.7289, 1
Sphere17, 1236.7747, 1
Sphere1, 1375.4178, 1
Sphere9, 1074.1291, 1
Sphere11, 1099.3616, 1
Sphere12, 1299.8537, 1
Sphere16, 1049.3077, 1
Total, 177613.179, 53
