Name, finalTime, numberOfAttempts
Sphere12, 2311.736, 2
Sphere10, 1337.1806, 1
Sphere16, 1000.0388, 1
Sphere4, 1587.2075, 1
Sphere7, 1099.141, 1
Sphere17, 2061.9243, 1
Sphere13, 2998.7365, 1
Sphere1, 2774.3569, 1
Sphere19, 899.6418, 1
Sphere18, 1736.7804, 1
Sphere14, 2049.9288, 1
Sphere3, 1050.0486, 1
Sphere5, 3124.9359, 1
Sphere20, 2674.4556, 1
Sphere6, 1762.1769, 1
Sphere11, 1008.4854, 1
Sphere9, 999.3507, 1
Sphere8, 1436.4284, 1
Sphere2, 737.0375, 1
Sphere15, 1087.4662, 1
Sphere3, 825.2293, 1
Sphere19, 848.7903, 1
Sphere16, 1112.6394, 1
Sphere7, 975.2378, 1
Sphere9, 812.134, 1
Sphere18, 1349.0585, 1
Sphere13, 7349.1065, 2
Sphere1, 1812.6427, 1
Sphere6, 1974.6913, 1
Sphere5, 2474.4018, 1
Sphere20, 1312.5244, 1
Sphere8, 1111.5614, 1
Sphere17, 1299.4836, 1
Sphere15, 1074.1882, 1
Sphere2, 1962.1695, 1
Sphere12, 1136.7084, 1
Sphere4, 1424.7613, 1
Sphere14, 1098.8762, 1
Sphere11, 1161.0769, 1
Sphere10, 849.0292, 1
Sphere6, 1636.7616, 1
Sphere4, 1261.7554, 1
Sphere8, 1598.9656, 1
Sphere14, 1086.5692, 1
Sphere17, 1336.4639, 1
Sphere1, 849.1593, 1
Sphere9, 824.0227, 1
Sphere11, 1299.3762, 1
Sphere12, 1386.8411, 1
Sphere16, 1624.0618, 1
Total, 78638.1021, 52
